INSTANCE_ID,ebglucose_solved,nvarsOrig,nclausesOrig,nvars,nclauses,reducedVars,reducedClauses,Pre_featuretime,vars_clauses_ratio,POSNEG_RATIO_CLAUSE_mean,POSNEG_RATIO_CLAUSE_coeff_variation,POSNEG_RATIO_CLAUSE_min,POSNEG_RATIO_CLAUSE_max,POSNEG_RATIO_CLAUSE_entropy,VCG_CLAUSE_mean,VCG_CLAUSE_coeff_variation,VCG_CLAUSE_min,VCG_CLAUSE_max,VCG_CLAUSE_entropy,UNARY,BINARYp,TRINARYp,Basic_featuretime,VCG_VAR_mean,VCG_VAR_coeff_variation,VCG_VAR_min,VCG_VAR_max,VCG_VAR_entropy,POSNEG_RATIO_VAR_mean,POSNEG_RATIO_VAR_stdev,POSNEG_RATIO_VAR_min,POSNEG_RATIO_VAR_max,POSNEG_RATIO_VAR_entropy,HORNY_VAR_mean,HORNY_VAR_coeff_variation,HORNY_VAR_min,HORNY_VAR_max,HORNY_VAR_entropy,horn_clauses_fraction,VG_mean,VG_coeff_variation,VG_min,VG_max,KLB_featuretime,CG_mean,CG_coeff_variation,CG_min,CG_max,CG_entropy,cluster_coeff_mean,cluster_coeff_coeff_variation,cluster_coeff_min,cluster_coeff_max,cluster_coeff_entropy,CG_featuretime,DIAMETER_mean,DIAMETER_coeff_variation,DIAMETER_min,DIAMETER_max,DIAMETER_entropy,DIAMETER_featuretime,cl_num_mean,cl_num_coeff_variation,cl_num_min,cl_num_max,cl_num_q90,cl_num_q10,cl_num_q75,cl_num_q25,cl_num_q50,cl_size_mean,cl_size_coeff_variation,cl_size_min,cl_size_max,cl_size_q90,cl_size_q10,cl_size_q75,cl_size_q25,cl_size_q50,cl_featuretime,SP_bias_mean,SP_bias_coeff_variation,SP_bias_min,SP_bias_max,SP_bias_q90,SP_bias_q10,SP_bias_q75,SP_bias_q25,SP_bias_q50,SP_unconstraint_mean,SP_unconstraint_coeff_variation,SP_unconstraint_min,SP_unconstraint_max,SP_unconstraint_q90,SP_unconstraint_q10,SP_unconstraint_q75,SP_unconstraint_q25,SP_unconstraint_q50,sp_featuretime,saps_BestSolution_Mean,saps_BestSolution_CoeffVariance,saps_FirstLocalMinStep_Mean,saps_FirstLocalMinStep_CoeffVariance,saps_FirstLocalMinStep_Median,saps_FirstLocalMinStep_Q10,saps_FirstLocalMinStep_Q90,saps_BestAvgImprovement_Mean,saps_BestAvgImprovement_CoeffVariance,saps_FirstLocalMinRatio_Mean,saps_FirstLocalMinRatio_CoeffVariance,ls_saps_featuretime,gsat_BestSolution_Mean,gsat_BestSolution_CoeffVariance,gsat_FirstLocalMinStep_Mean,gsat_FirstLocalMinStep_CoeffVariance,gsat_FirstLocalMinStep_Median,gsat_FirstLocalMinStep_Q10,gsat_FirstLocalMinStep_Q90,gsat_BestAvgImprovement_Mean,gsat_BestAvgImprovement_CoeffVariance,gsat_FirstLocalMinRatio_Mean,gsat_FirstLocalMinRatio_CoeffVariance,ls_gsat_featuretime,lobjois_mean_depth_over_vars,lobjois_log_num_nodes_over_vars,lobjois_featuretime
983,2,199586,1006679,102107,659939,0.954674998,0.525412197,4.93,0.154721876,0.415288171,0.919306462,0,1,1.452842388,2.71E-05,0.448873565,1.96E-05,9.79E-05,1.103023584,0,0.561212476,0.861084131,0.16,2.71E-05,0.701036873,1.06E-05,0.000104555,3.021526756,0.221706212,0.14828497,0,0.789473684,3.010085965,1.54E-05,0.840925433,4.55E-06,7.12E-05,2.683600337,0.709953496,3.01E-05,0.60352549,7.58E-06,0.000112132,25.99,-1,0,-1,0,-512,-1,0,-1,0,0,20.06,91.64285714,0.005986863,91,93,0.805837812,2.06,37.6,1.487137397,0,146,146,0,37,1,4,11.03924472,1.091784889,0,30.52054795,30.52054795,0,19.67567568,1,4,2.01,0.604538288,0.53732172,1.32E-06,0.999957289,0.919962932,0.060143068,0.863833161,0.317518106,0.782067671,0.017013079,1.019340435,0,0.092759627,0.041621364,3.17E-06,0.03110801,0.001912664,0.007894599,3.64,76660,0,0,0,0,0,0,6.15263,0,2.7431,0,2.61,3449,0,37611,0,37611,37611,37611,1.39199,0,0.92704,0,2.61,0.223439062,0.563431494,2.03
984,2,162696,821000,85539,545816,0.90200961,0.504169903,5.21,0.156717648,0.414195405,0.916669612,0,1,1.434666065,3.27E-05,0.453545795,2.34E-05,0.000116906,1.092157797,0,0.555042359,0.854177965,0.15,3.27E-05,0.708288387,1.28E-05,0.00012092,2.988914989,0.233897868,0.144668444,0,0.789473684,2.938593001,1.82E-05,0.845092552,5.50E-06,8.24E-05,2.609507878,0.703447682,3.60E-05,0.633361881,9.16E-06,0.000128248,18.54,-1,0,-1,0,-512,-1,0,-1,0,0,20.07,20,0.015075567,19,21,0.367649477,2.03,9.4,0.809070355,4,30,30,4,11,5,7,33.76372294,0.694268893,3.75,80.28571429,80.28571429,4.75,47.81818182,9.2,41.6,2,0.552962464,0.598451304,0,0.999782363,0.886287713,0.047897843,0.842637867,0.221668068,0.712676134,0.019844173,1.086379516,0,0.150850324,0.051739409,7.12E-06,0.037718347,0.002123659,0.005885335,3.75,57080,0,0,0,0,0,0,5.25905,0,2.37354,0,2.54,38315.5,1.32796,15679,1.41421,15679,0,0,4.09773,1.08383,2.51597,0.898326,2.55,0.249319258,0.661714027,2.02
985,0,268258,1155731,163989,801521,0.635829232,0.441922295,5.93,0.204597259,0.347412033,1.087703568,0,1,1.372961374,1.62E-05,0.43665082,1.22E-05,6.10E-05,1.020916237,0,0.618444183,0.879000051,0.16,1.62E-05,0.78177215,8.73E-06,8.48E-05,2.435259374,0.155271406,0.160037966,0,0.733333333,2.457637549,1.00E-05,0.823780453,3.74E-06,5.74E-05,2.229062259,0.751260416,1.66E-05,0.837786872,6.24E-06,9.36E-05,65.05,-1,0,-1,0,-512,-1,0,-1,0,0,20.07,21,0,21,21,0,2.03,10.5,1.982348409,0,57,57,0,3,1,1,109.8245614,0.921881127,0,226,226,0,226,2,175.6666667,2,0.455143021,0.718903108,1.87E-06,0.994709058,0.880797683,0.048146409,0.798366378,0.12673222,0.39871427,0.020185769,0.827274304,1.90E-08,0.09421873,0.042673994,0.001224907,0.029773609,0.00473798,0.021340207,4.19,121081,0,0,0,0,0,0,6.46214,0,4.78295,0,2.71,26008,0,0,0,0,0,0,2.41495,0,1.2041,0,2.72,0.307414616,0.743088253,2.07
986,0,224569,1190619,120834,822458,0.858491815,0.447635016,7.07,0.146918141,0.402619262,0.912712362,0,1,1.414859907,2.32E-05,0.439363338,1.66E-05,8.28E-05,1.093418864,0,0.523635249,0.866096506,0.23,2.32E-05,0.740775109,8.51E-06,8.27E-05,3.003961316,0.225579797,0.147961172,0,0.833333333,2.856107414,1.30E-05,0.849176697,3.65E-06,5.59E-05,2.692282098,0.696593625,2.54E-05,0.655459541,6.08E-06,9.12E-05,36.04,-1,0,-1,0,-512,-1,0,-1,0,0,20.09,17,0.029411765,16,18,0.73562194,2.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.621182798,0.513747208,5.00E-09,1,0.931357063,0.132152961,0.886052096,0.305615544,0.780180348,0.019251514,0.98288542,0,0.081201847,0.047175297,7.16E-07,0.035261974,0.002198258,0.009390301,4.56,105337,0,0,0,0,0,0,7.51993,0,3.59643,0,2.89,11833,0,44841,0,44841,44841,44841,2.7597,0,0.982081,0,2.91,0.135231323,0.474894608,2.07
987,2,162926,821689,85935,546996,0.895921336,0.502184659,4.2,0.157103525,0.412102432,0.926495888,0,1,1.430415737,3.23E-05,0.448902,2.33E-05,0.000116367,1.082337091,0,0.564208879,0.857039174,0.11,3.23E-05,0.716716736,1.28E-05,0.000124315,2.889979055,0.225608346,0.146843263,0,0.789473684,2.843307842,1.83E-05,0.847249162,5.49E-06,8.41E-05,2.6223749,0.712290401,3.57E-05,0.633115039,9.14E-06,0.000127972,17.92,-1,0,-1,0,-512,-1,0,-1,0,0,20.05,76.20512821,0.006763039,75,77,0.755875988,2.03,60.5,1.466602607,1,255,255,1,45,4,44,16.08745933,0.763949832,1,32.95686275,32.95686275,1,30.15555556,4,18.84090909,2.01,0.54776527,0.619744952,5.06E-07,0.990933856,0.890623862,0.04976574,0.850610518,0.198787293,0.746058212,0.019023403,1.105731714,6.30E-08,0.164903292,0.053182903,6.74E-06,0.03416958,0.002176739,0.005228126,3.32,59546,0,0,0,0,0,0,5.42314,0,2.50845,0,2.46,9059.5,1.07016,15947.5,1.41421,15947.5,0,0,2.04228,0.735997,1.05614,0.179553,2.49,0.158006167,0.496251308,2.04
988,2,199304,1005834,101783,656617,0.958126603,0.531842764,6.09,0.155011217,0.413084933,0.92426682,0,1,1.428505182,2.73E-05,0.456767539,1.97E-05,9.82E-05,1.080235004,0,0.562452693,0.859648775,0.19,2.73E-05,0.709875383,1.07E-05,0.000103561,2.96631458,0.232479069,0.149305872,0,0.789473684,2.889755944,1.55E-05,0.846323005,4.57E-06,7.16E-05,2.631134973,0.711943188,2.98E-05,0.626393245,7.62E-06,0.000106607,26.34,-1,0,-1,0,-512,-1,0,-1,0,0,20.07,21,0,21,21,0,2.01,45.5,1,0,91,91,0,91,0,91,26.87912088,1,0,53.75824176,53.75824176,0,53.75824176,0,53.75824176,2.01,0.581298609,0.57849631,2.00E-09,1,0.904416658,0.051646874,0.872320632,0.25540461,0.773445643,0.019903473,1.066986179,0,0.094975636,0.051570745,5.19E-06,0.037516974,0.002109047,0.006848258,3.97,75168,0,0,0,0,0,0,6.04219,0,2.71522,0,2.68,5087,0,37604,0,37604,37604,37604,1.85686,0,0.938966,0,2.66,0.193130764,0.635117776,2.09
989,1,200152,1019667,102673,672994,0.949412212,0.515120491,4.72,0.152561538,0.412938058,0.917816086,0,1,1.446131754,2.70E-05,0.449264563,1.95E-05,9.74E-05,1.10146249,0,0.553373433,0.863625827,0.15,2.70E-05,0.701782914,1.04E-05,9.96E-05,3.068407702,0.222154277,0.14875544,0,0.8,2.974832171,1.53E-05,0.838844743,4.46E-06,6.98E-05,2.7091257,0.707576888,2.98E-05,0.602764141,7.43E-06,0.000106985,25.82,-1,0,-1,0,-512,-1,0,-1,0,0,20.05,91.625,0.007088885,90,93,0.932112121,2.05,1.25,0.871779789,0,3,3,0,3,1,1,1.166666667,0.820651807,0,2.666666667,2.666666667,0,2.666666667,1,1,2.01,0.608545747,0.532822026,3.42E-06,0.999953831,0.924145247,0.064043264,0.864467831,0.32283828,0.78668965,0.01686957,1.008446298,0,0.089105485,0.040444284,1.89E-06,0.031411871,0.001718394,0.008161642,3.66,79910,0,0,0,0,0,0,6.29623,0,2.92211,0,2.62,3111,0,37726,0,37726,37726,37726,1.19121,0,0.922745,0,2.59,0.166745267,0.47244896,2.04
990,2,104481,500875,49470,300004,1.112007277,0.669561073,2.84,0.164897801,0.424468716,0.935355472,0,1,1.447467855,5.57E-05,0.468302021,4.04E-05,0.000202143,1.069358398,0,0.60677191,0.850305329,0.08,5.57E-05,0.712455748,2.33E-05,0.00022333,2.888918101,0.23675625,0.14824609,0,0.714285714,2.828290835,3.19E-05,0.865473372,1.00E-05,0.000149998,2.586361072,0.727666964,6.13E-05,0.64224489,1.67E-05,0.00024333,6.03,9.00E-05,0.657775143,1.00E-05,0.000609992,3.745528119,0.124912501,0.612446918,0.013691456,0.5,2.935446258,11.13,19,0.01535421,18,20,0.350058374,2.01,18.09090909,1.315796305,3,90,23,4,21,4,9,33.15435488,1.619847967,2,198.6666667,34.3,2,33.3125,2,22.52380952,2.01,0.542060471,0.595335113,1.35E-07,0.972420366,0.88493476,0.049211405,0.83795557,0.250480066,0.673680901,0.019613574,1.159459035,2.22E-07,0.155584015,0.055369129,0.000108543,0.03648279,0.002062951,0.004809781,2.96,11800,0,0,0,0,0,0,3.38305,0,1.26514,0,2.29,1275,0.0759935,17965.7,0.006632,17980,17840,17980,0.702063,0.306154,0.916395,0.00246085,2.3,0.296887407,0.671970005,2
991,0,200003,1019221,102501,667154,0.951229744,0.527714741,6.4,0.15363919,0.409499037,0.920769164,0,1,1.423081413,2.71E-05,0.440736044,1.95E-05,9.76E-05,1.083214714,0,0.549660198,0.863024129,0.19,2.71E-05,0.711710348,1.05E-05,0.000101925,3.000460273,0.229293059,0.147811494,0,0.8,2.896474982,1.53E-05,0.842726504,4.50E-06,6.90E-05,2.669966707,0.705202997,2.97E-05,0.632541834,7.50E-06,0.000115416,25.99,-1,0,-1,0,-512,-1,0,-1,0,0,20.07,21,0,21,21,0,2.05,2.25,1.359314763,0,10,8,1,1,1,1,7.5625,1.841578737,0,49.25,23.5,2,2,2,2,2.01,0.573722119,0.582529927,1.00E-09,1,0.901007015,0.050916271,0.863045771,0.251128058,0.747187984,0.019573922,1.068934962,0,0.091232821,0.04985684,3.12E-06,0.037311509,0.00196519,0.006828624,4.02,82212,0,0,0,0,0,0,6.45871,0,3.15378,0,2.68,6138,0,37546,0,37546,37546,37546,2.02983,0,0.945442,0,2.67,0.152316374,0.626326044,2.04
992,1,163388,832285,86402,556496,0.891021041,0.49558128,4.55,0.155260775,0.40852952,0.925315446,0,1,1.426317075,3.23E-05,0.450938225,2.31E-05,0.000115738,1.085708987,0,0.553860225,0.858608148,0.13,3.23E-05,0.71181712,1.26E-05,0.00012399,2.956111276,0.227442547,0.146793847,0,0.8,2.832856206,1.82E-05,0.837337043,5.39E-06,8.27E-05,2.654216991,0.707640306,3.56E-05,0.635000072,8.99E-06,0.000134772,18.43,-1,0,-1,0,-512,-1,0,-1,0,0,20.07,76.41666667,0.006451559,76,77,0.679193266,2.02,12.375,1.507421358,2,60,60,2,18,3,4,12.28819444,0.705234109,1.5,24.55555556,24.55555556,1.5,22.58333333,7.25,10,2.01,0.542920219,0.623558233,8.84E-07,0.991619391,0.889077641,0.050855944,0.846826778,0.199148295,0.735495179,0.019400447,1.12098939,6.00E-09,0.153660628,0.054501276,4.16E-06,0.035177029,0.002071973,0.005151892,4.03,63610,0,0,0,0,0,0,5.88381,0,2.72068,0,2.63,2324,0,31933,0,31933,31933,31933,1.03221,0,0.920082,0,2.62,0.119838317,0.456005539,2.05
993,0,262253,1131732,158000,777919,0.659829114,0.454819846,6.28,0.203105979,0.352132464,1.082532467,0,1,1.383059414,1.69E-05,0.444383363,1.27E-05,6.33E-05,1.026221894,0,0.623094435,0.87454735,0.19,1.69E-05,0.783709096,9.00E-06,8.74E-05,2.515500298,0.160124862,0.160436802,0,0.714285714,2.481803194,1.04E-05,0.82726416,3.86E-06,6.04E-05,2.251143434,0.752733896,1.73E-05,0.834625416,6.43E-06,9.38E-05,61.99,-1,0,-1,0,-512,-1,0,-1,0,0,20.07,21,0,21,21,0,2.1,11.2,1.076476205,0,33,33,0,15,2,6,31.75151515,0.601987822,0,59.75757576,59.75757576,0,36,28.66666667,34.33333333,2,0.467844633,0.699556259,1.24E-06,0.990988295,0.884077016,0.056203919,0.804528983,0.139567456,0.412899726,0.020734129,0.866597895,1.62E-07,0.090645931,0.045528678,0.001205971,0.031121444,0.004370416,0.02122185,4.1,118032,0,0,0,0,0,0,6.48749,0,4.73129,0,2.69,24464,0,0,0,0,0,0,2.41967,0,1.1977,0,2.68,0.412606962,0.791441,2.07
994,0,224962,1204358,121213,835606,0.855923045,0.44129889,7.7,0.145059992,0.402832851,0.904256849,0,1,1.397091297,2.31E-05,0.425577977,1.65E-05,8.25E-05,1.081300319,0,0.513274199,0.870048803,0.25,2.31E-05,0.749086866,8.38E-06,8.26E-05,3.031311099,0.224675585,0.147684149,0,0.84,2.924470283,1.29E-05,0.858385779,3.59E-06,5.51E-05,2.700807855,0.690978763,2.52E-05,0.658753934,5.98E-06,9.10E-05,36.36,-1,0,-1,0,-512,-1,0,-1,0,0,20.08,17.25,0.025102186,17,18,0.562335145,2.18,5.5,1,0,11,11,0,11,0,11,9.818181818,1,0,19.63636364,19.63636364,0,19.63636364,0,19.63636364,2.02,0.621724333,0.506662041,2.00E-09,1,0.937679358,0.142811141,0.881561825,0.318295888,0.773505123,0.018303611,0.959387505,0,0.082200188,0.044433527,5.66E-07,0.03329918,0.001935285,0.010409029,4.48,103114,0,0,0,0,0,0,7.36653,0,3.31213,0,2.9,11354,0,44992,0,44992,44992,44992,2.6914,0,0.976728,0,2.89,0.086516008,0.314197244,2.17
995,0,259616,1374599,138309,942285,0.877072352,0.458793253,8.02,0.146780433,0.401171666,0.915696909,0,1,1.414198674,2.02E-05,0.441039501,1.45E-05,7.23E-05,1.091953305,0,0.524302095,0.868430464,0.27,2.02E-05,0.730436205,7.43E-06,7.43E-05,3.068041715,0.223604959,0.149278308,0,0.833333333,2.902721808,1.13E-05,0.83779536,3.18E-06,4.99E-05,2.757763135,0.697699741,2.21E-05,0.644730447,5.31E-06,8.07E-05,46.82,-1,0,-1,0,-512,-1,0,-1,0,0,20.08,115.7222222,0.003870503,115,116,0.590842246,2.09,1,1,0,2,2,0,2,0,2,0.75,1,0,1.5,1.5,0,1.5,0,1.5,2,0.647476245,0.473935001,4.49E-06,1,0.950434618,0.166306599,0.888315493,0.351200101,0.79264962,0.018588546,0.989907786,0,0.086081098,0.046065753,7.35E-07,0.034173124,0.001916449,0.009396387,4.77,128452,0,0,0,0,0,0,8,0,4.21774,0,2.97,15227,0,51232,0,51232,51232,51232,2.82961,0,0.989938,0,2.94,0.204765289,0.500798303,2.04
996,0,199996,1019200,102505,668201,0.951085313,0.525289546,4.86,0.15340444,0.408602884,0.924986634,0,1,1.426284529,2.71E-05,0.443162875,1.95E-05,9.76E-05,1.084489235,0,0.55341282,0.862128312,0.11,2.71E-05,0.717223838,1.05E-05,0.000106255,2.959234625,0.227754136,0.14819276,0,0.8,2.851004508,1.53E-05,0.843229999,4.49E-06,7.03E-05,2.655826592,0.708716389,2.97E-05,0.640794526,7.48E-06,0.000116731,25.38,-1,0,-1,0,-512,-1,0,-1,0,0,20.05,18,0,18,18,0,2.01,10.75,1.140641766,0,41,23,1,21,2,5,21.76154876,0.919767439,0,76.5,39,6,29.82926829,6,18.19047619,2.01,0.540197978,0.630420039,0,0.996974273,0.889763822,0.03815702,0.844755899,0.19136882,0.723119297,0.019489183,1.135287797,0,0.100127357,0.054330608,4.10E-06,0.035680275,0.001942629,0.005313853,3.92,67522,0,0,0,0,0,0,5.33576,0,2.26042,0,2.55,41060.5,1.30018,18825,1.41421,18825,0,0,3.74736,0.97207,1.90567,0.729752,2.56,0.210829472,0.553803991,2.08
997,2,130859,627223,65019,393355,1.012627078,0.594546911,3.34,0.165293437,0.430191735,0.92806471,0,1,1.469176061,4.27E-05,0.495719348,3.08E-05,0.000153801,1.087158712,0,0.610779067,0.845106837,0.11,4.27E-05,0.704011323,1.78E-05,0.00017033,2.940782628,0.235251725,0.149075607,0,0.75,2.881249791,2.42E-05,0.863552696,7.63E-06,0.000119485,2.608527548,0.728799685,4.77E-05,0.617171583,1.27E-05,0.000200836,10.42,6.79E-05,0.608098488,1.02E-05,0.000480482,3.764055045,0.123763706,0.598227164,0.013505218,0.488888889,2.989310301,13.6,63.2826087,0.007115189,63,64,0.595400284,2.02,28.5,0.833841027,3,80,80,3,46,11,25,34.9084775,0.541456898,13.91428571,70.5,70.5,13.91428571,56.66666667,23.2875,25.67391304,2,0.550091768,0.604813445,7.33E-06,0.972341425,0.8869234,0.030536043,0.844682814,0.217251118,0.718724658,0.017509277,1.126324625,3.38E-07,0.091876838,0.044219252,0.000127214,0.031547856,0.002206556,0.005266711,3.25,30918,0,0,0,0,0,0,4.18372,0,1.72723,0,2.33,1812.5,0.104164,23852,0.00444684,23852,23777,23777,0.976499,0.365011,0.919303,0.00377345,2.4,0.258969645,0.590931144,2.01
998,1,104856,508020,49837,307166,1.103978971,0.653893986,2.4,0.162247775,0.421607798,0.933415603,0,1,1.436965848,5.53E-05,0.460590564,4.01E-05,0.000200654,1.065538213,0,0.596501566,0.854274236,0.05,5.53E-05,0.707773814,2.28E-05,0.000221379,2.922914585,0.234869394,0.148642154,0,0.733333333,2.916409597,3.16E-05,0.85734823,9.77E-06,0.000149756,2.611308423,0.724318447,6.07E-05,0.634830067,1.63E-05,0.000234401,6.25,8.94E-05,0.64285112,9.77E-06,0.000599025,3.719369458,0.122704201,0.627117193,0.013858785,0.5,2.931254813,11.11,17.23809524,0.026782762,16,18,0.643469269,2.03,101.1666667,1.222259835,9,363,363,9,114,14,88,27.3430093,0.439390713,10.52631579,44.33884298,44.33884298,10.52631579,41.14285714,17.98863636,26.72807018,2,0.535635083,0.601871834,4.00E-08,0.972380293,0.881443724,0.05341304,0.834307998,0.249642056,0.656561571,0.019505833,1.170562909,2.36E-07,0.168087259,0.056720397,5.88E-05,0.035964064,0.001951722,0.004805212,2.73,8385,0,0,0,0,0,0,3.03019,0,1.17015,0,2.24,1384.25,0.29563,18140.5,0.0035902,18135.5,18073,18168,0.844807,0.649863,0.918545,0.0084692,2.3,0.228310253,0.566091449,2.01
999,2,162682,820958,85693,546568,0.89842811,0.502023536,3.94,0.156783785,0.412666035,0.924326834,0,1,1.436444688,3.26E-05,0.457520279,2.33E-05,0.000116696,1.0898342,0,0.562063641,0.855377556,0.11,3.26E-05,0.71192502,1.28E-05,0.000120754,2.924875493,0.229807985,0.146566554,0,0.789473684,2.86872333,1.83E-05,0.844020584,5.49E-06,8.42E-05,2.609371749,0.710266609,3.60E-05,0.633190479,9.15E-06,0.00013722,17.88,-1,0,-1,0,-512,-1,0,-1,0,0,20.05,18.03225807,0.01715861,17,19,0.379534926,2.05,15.15384615,1.125210234,2,64,38,2,18,3,8,50.72115987,1.610986196,2.285714286,320.5,98.5,3.666666667,43.33333333,12.84375,19.05263158,2,0.544042326,0.622931133,0,0.984455946,0.890060861,0.043684393,0.845218891,0.201407936,0.740352266,0.019447746,1.114120806,3.50E-08,0.158076815,0.053633244,6.70E-06,0.035171824,0.002209295,0.005259961,3.29,57963,0,0,0,0,0,0,5.23532,0,2.40985,0,2.47,7024.5,0.926401,15831.5,1.41421,15831.5,0,0,1.94136,0.702383,1.02722,0.145714,2.45,0.152065927,0.51469655,2.03
1000,0,225296,1192799,121563,824850,0.853327081,0.446079893,5.6,0.147375887,0.401839534,0.915424831,0,1,1.413218964,2.30E-05,0.441602169,1.65E-05,8.23E-05,1.090663842,0,0.525519791,0.866967327,0.13,2.30E-05,0.734519015,8.49E-06,8.24E-05,3.018453193,0.223717985,0.149021217,0,0.833333333,2.854488838,1.29E-05,0.842139914,3.64E-06,5.58E-05,2.732844219,0.697977814,2.52E-05,0.647013979,6.06E-06,9.09E-05,35.67,-1,0,-1,0,-512,-1,0,-1,0,0,20.06,101.3125,0.005754089,100,102,0.864740097,2.02,18.2,2.286638655,0,142,142,0,7,1,4,12.02748597,1.107624314,0,41.36842105,41.36842105,1,16.5,1,14.85714286,2,0.579698042,0.578745497,2.06E-07,0.999877403,0.899205071,0.050532871,0.874215727,0.248635958,0.77706641,0.019607632,1.096352457,0,0.088043067,0.052464837,1.29E-06,0.037078565,0.001887735,0.005795353,4.19,95919,0,0,0,0,0,0,6.4817,0,2.92088,0,2.71,7342,0,45028,0,45028,45028,45028,2.13377,0,0.949096,0,2.72,0.148745357,0.722938234,2.07
1001,0,381708,1632906,250809,1199091,0.521907109,0.361786553,7.98,0.209165943,0.325868384,1.119616513,0,1,1.349984424,1.06E-05,0.435347439,7.97E-06,3.99E-05,1.019844438,0,0.606751281,0.889299478,0.23,1.06E-05,0.794528526,5.84E-06,5.84E-05,2.361452614,0.135284174,0.157693702,0,0.75,2.290463888,6.59E-06,0.800026926,2.50E-06,3.92E-05,2.110139117,0.752193954,1.06E-05,0.874975549,4.17E-06,6.59E-05,151.74,-1,0,-1,0,-512,-1,0,-1,0,0,20.07,23,0,23,23,0,2.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.02,0.446831642,0.723412494,4.65E-07,0.99997511,0.887632988,0.061600299,0.793704985,0.147714447,0.357258717,0.019643249,0.728639752,0,0.086507067,0.039025013,0.001140525,0.025466528,0.006813733,0.02127062,5.2,203354,0,0,0,0,0,0,9.13807,0,9.19348,0,3.02,73056,0,0,0,0,0,0,2.85432,0,1.47139,0,3.01,0.261303875,0.780915121,2.02
1002,2,123925,539763,65845,337556,0.882071532,0.599032457,2.84,0.19506393,0.385190885,1.03485544,0,1,1.41956178,4.08E-05,0.465135326,3.04E-05,0.000151872,1.033764796,0,0.642800009,0.860520921,0.07,4.08E-05,0.778882497,2.07E-05,0.000207373,2.694573154,0.189097964,0.162001076,0,0.75,2.73293847,2.47E-05,0.867143702,8.89E-06,0.000136274,2.383506522,0.75541836,4.29E-05,0.791686097,1.48E-05,0.000236998,10.66,6.67E-05,0.786610146,1.19E-05,0.000545095,3.707117032,0.151645395,0.523288224,0.014090909,0.488888889,3.111320654,9.95,19,0.015520206,18,20,0.35571286,2.01,27.28571429,0.841385854,7,78,78,7,33,9,26,30.27030523,0.737570009,4,64.28571429,64.28571429,4,56.15151515,4,21.65384615,2,0.507898936,0.626954591,3.03E-05,0.988569912,0.881708323,0.063889074,0.824194121,0.204581757,0.528142118,0.020700242,0.933419457,2.53E-07,0.162993323,0.045954035,0.001629197,0.031427792,0.00359382,0.019590595,2.81,21924,0,0,0,0,0,0,3.31465,0,1.5106,0,2.26,2572.5,0.051401,22009.5,0.00298784,22009.5,21963,21963,0.658354,0.0701564,0.895597,0.00411414,2.32,0.316862168,0.761578967,2.01
1003,2,104479,500869,49462,300405,1.112308439,0.667312462,2.64,0.164651054,0.426568408,0.930194212,0,1,1.450222395,5.60E-05,0.478112645,4.04E-05,0.000202175,1.07354653,0,0.603904729,0.850029127,0.05,5.60E-05,0.704541628,2.33E-05,0.00022969,2.964395624,0.242409095,0.149248539,0,0.75,2.857271241,3.17E-05,0.868170361,9.99E-06,0.000149798,2.610099616,0.724625089,6.16E-05,0.641891824,1.66E-05,0.000249663,6.01,9.00E-05,0.653972843,9.99E-06,0.000609178,3.752253731,0.125276817,0.615500711,0.014042868,0.5,2.957161635,10.8,17.21276596,0.026626278,16,18,0.64133845,2.02,115.1666667,1.795726322,7,577,577,7,41,15,28,60.11008542,1.020243602,20.43478261,196,196,20.43478261,43.44367418,24.6,41.03571429,2.01,0.536101307,0.600639905,4.30E-08,0.972858857,0.882151836,0.041521892,0.826435578,0.246929116,0.659799708,0.019258076,1.151824421,2.94E-07,0.162887972,0.052977199,0.000108326,0.03605093,0.002066231,0.005289464,2.84,12266,0,0,0,0,0,0,3.39511,0,1.28217,0,2.25,6802.25,1.64326,13504.2,0.666676,17973,0,17991,1.4982,1.24618,1.11968,0.366351,2.33,0.225828837,0.571909558,2
1004,0,199290,1005792,101800,654137,0.957662083,0.537586163,5.07,0.155624892,0.410904374,0.927283335,0,1,1.431707628,2.73E-05,0.447862841,1.96E-05,9.82E-05,1.084335794,0,0.561946504,0.859911609,0.11,2.73E-05,0.712012622,1.07E-05,0.000105482,2.948151025,0.228900875,0.147607818,0,0.789473684,2.884125492,1.55E-05,0.844548128,4.59E-06,7.19E-05,2.631910148,0.712000697,3.00E-05,0.636545992,7.64E-06,0.000113126,25.13,-1,0,-1,0,-512,-1,0,-1,0,0,20.05,18,0,18,18,0,2.02,11.08333333,0.898079307,0,36,22,2,21,6,7,26.4876443,1.046463265,0,98.5,59,6.666666667,51.66666667,10.18181818,14.25,2.01,0.54227192,0.628216808,0,0.973930568,0.890505295,0.036896469,0.846025672,0.189864301,0.731055075,0.019210966,1.122201501,3.11E-07,0.093563757,0.052692169,6.59E-06,0.034920811,0.002118881,0.005508185,3.93,71476,0,0,0,0,0,0,5.75502,0,2.4842,0,2.55,41066.5,1.31214,18800.5,1.41421,18800.5,0,0,3.73686,0.974779,1.962,0.750439,2.57,0.25720334,0.590442958,2.05
